date,open,high,low,close,volume
2024-08-06,41.02,41.985,40.91,41.5,57668904.0
2024-08-07,41.96,42.355,41.49,41.55,43912569.0
2024-08-08,41.82,42.27,41.76,42.22,41260500.0
2024-08-09,42.21,42.505,42.04,42.4,23838795.0
2024-08-12,42.48,42.59,42.09,42.18,20509282.0
2024-08-13,42.43,42.56,42.12,42.53,24922014.0
2024-08-14,42.63,43.13,42.6,43.05,30673012.0
2024-08-15,43.46,43.69,43.31,43.45,33329022.0
2024-08-16,43.4,43.77,43.4,43.77,25338910.0
2024-08-19,43.78,44.02,43.78,44.01,24458568.0
2024-08-20,43.96,43.995,43.78,43.87,19620444.0
2024-08-21,43.94,43.99,43.57,43.8,19914057.0
2024-08-22,43.85,44.05,43.81,44.05,24404037.0
2024-08-23,44.18,44.54,44.09,44.43,32762498.0
2024-08-26,44.58,44.81,44.47,44.57,23716334.0
2024-08-27,44.66,44.82,44.58,44.8,21583452.0
2024-08-28,44.68,45.155,44.64,44.91,24726165.0
2024-08-29,45.06,45.46,44.75,45.31,33726634.0
2024-08-30,45.44,45.78,45.23,45.74,28967724.0
2024-09-03,45.5,45.875,45.185,45.4,39893913.0
2024-09-04,45.48,45.77,45.215,45.45,32006128.0
2024-09-05,45.64,45.66,44.745,44.95,39523540.0
2024-09-06,44.95,45.2,44.19,44.29,51331286.0
2024-09-09,44.71,45.2,44.65,44.95,41010885.0
2024-09-10,45.1,45.14,43.975,44.49,59114976.0
2024-09-11,44.32,44.35,43.38,44.28,59397484.0
2024-09-12,44.36,44.52,44.0,44.38,37739377.0
2024-09-13,44.51,44.6859,44.41,44.51,32912280.0
2024-09-16,44.7,45.1,44.7,45.09,37063920.0
2024-09-17,45.19,45.4799,45.14,45.33,27893291.0
2024-09-18,45.35,45.69,45.09,45.19,41783865.0
2024-09-19,45.65,45.81,45.34,45.69,46457685.0
2024-09-20,45.59,45.66,45.335,45.66,48699179.0
2024-09-23,45.49,45.67,45.36,45.44,31615259.0
2024-09-24,45.3,45.3,44.895,45.06,40341434.0
2024-09-25,45.08,45.14,44.65,44.79,32546934.0
2024-09-26,44.92,45.11,44.77,45.02,31445225.0
2024-09-27,45.12,45.437,45.05,45.15,23226116.0
2024-09-30,45.04,45.34,44.84,45.32,23599209.0
2024-10-01,45.2,45.31,44.775,45.08,32703005.0
2024-10-02,45.06,45.23,44.83,45.13,37709429.0
2024-10-03,44.96,45.05,44.665,44.89,23545682.0
2024-10-04,45.33,45.69,45.15,45.65,40435851.0
2024-10-07,45.65,45.67,44.9,45.09,26599262.0
2024-10-08,45.26,45.46,45.18,45.35,28762954.0
2024-10-09,45.35,45.86,45.26,45.77,28334270.0
2024-10-10,45.82,45.86,45.44,45.63,34127389.0
2024-10-11,45.92,46.6,45.89,46.51,52850296.0
2024-10-14,46.59,46.85,46.46,46.8,35850836.0
2024-10-15,47.12,47.39,46.84,46.9,42356775.0
2024-10-16,47.08,47.5,46.99,47.48,44973695.0
2024-10-17,47.68,47.81,47.58,47.61,45823445.0
2024-10-18,47.61,47.72,47.3501,47.62,34279601.0
2024-10-21,47.54,47.65,47.15,47.24,26207439.0
2024-10-22,47.0,47.23,46.78,47.15,30018749.0
2024-10-23,47.1,47.22,46.88,47.11,20697246.0
2024-10-24,47.12,47.205,46.86,47.15,19617544.0
2024-10-25,47.34,47.42,46.52,46.63,25526484.0
2024-10-28,46.87,47.2499,46.855,47.21,31415881.0
2024-10-29,47.09,47.22,46.88,46.92,27930913.0
2024-10-30,46.98,47.43,46.94,47.13,28704328.0
2024-10-31,47.07,47.21,46.48,46.48,53417061.0
2024-11-01,46.63,47.0,46.52,46.64,40139909.0
2024-11-04,46.61,46.65,46.025,46.28,41705580.0
2024-11-05,46.32,46.73,46.23,46.71,35221760.0
2024-11-06,49.04,49.68,48.7,49.55,153473381.0
2024-11-07,49.44,49.44,48.66,48.75,70611369.0
2024-11-08,49.1,49.4662,48.85,49.19,60376533.0
2024-11-11,49.68,50.135,49.67,49.89,63654706.0
2024-11-12,49.87,49.94,49.59,49.74,58512361.0
2024-11-13,49.84,50.1265,49.685,49.77,31880676.0
2024-11-14,49.88,49.99,49.545,49.64,38252752.0
2024-11-15,49.64,50.01,49.61,49.87,40741498.0
2024-11-18,49.91,50.11,49.7,50.02,27146818.0
2024-11-19,49.62,49.8799,49.42,49.69,27014709.0
2024-11-20,49.89,49.92,49.295,49.54,33932482.0
2024-11-21,49.79,50.3951,49.66,50.17,50881767.0
2024-11-22,50.14,50.78,50.13,50.73,42050839.0
2024-11-25,51.01,51.245,50.86,51.06,47492548.0
2024-11-26,51.08,51.26,50.76,51.16,28418403.0
2024-11-27,51.23,51.62,51.205,51.26,31803721.0
2024-11-29,51.44,51.57,51.25,51.34,15178418.0
2024-12-02,51.42,51.4893,50.7,50.83,55483579.0
2024-12-03,51.13,51.13,50.45,50.45,46924282.0
2024-12-04,50.4,50.44,50.085,50.26,41017433.0
2024-12-05,50.34,50.67,50.3,50.41,33599281.0
2024-12-06,50.4,50.57,50.2649,50.4,23439352.0
2024-12-09,50.44,50.49,49.69,49.71,41998283.0
2024-12-10,49.75,49.98,49.385,49.7,38861785.0
2024-12-11,49.9,49.92,49.58,49.8,35035893.0
