date,open,high,low,close,volume
2024-07-05,491.89,496.6,491.59,496.16,28495936.0
2024-07-08,496.53,497.895,495.5,497.34,22109420.0
2024-07-09,498.87,500.0,496.24,497.77,25701253.0
2024-07-10,499.71,503.52,498.39,502.96,28046901.0
2024-07-11,503.07,503.28,490.725,491.93,49966590.0
2024-07-12,492.51,499.62,492.04,494.82,37109399.0
2024-07-15,496.61,501.01,494.09,496.15,31151386.0
2024-07-16,497.62,498.44,493.15,496.34,25950622.0
2024-07-17,488.28,488.7984,481.7,481.77,56268768.0
2024-07-18,485.53,485.71,476.27,479.49,49347361.0
2024-07-19,479.15,481.69,473.94,475.24,42042856.0
2024-07-22,481.16,483.35,477.7068,482.32,40299999.0
2024-07-23,481.41,484.43,480.14,480.62,23282454.0
2024-07-24,473.82,474.19,462.51,463.38,58818629.0
2024-07-25,463.72,467.94,455.63,458.27,59256759.0
2024-07-26,462.65,465.93,459.77,462.97,39992132.0
2024-07-29,465.71,467.91,461.615,463.9,28218476.0
2024-07-30,465.85,466.561,454.15,457.53,41317210.0
2024-07-31,467.87,472.79,466.41,471.07,44552134.0
2024-08-01,471.76,475.55,455.98,459.66,56653900.0
2024-08-02,450.89,453.57,444.47,448.75,66323244.0
2024-08-05,424.71,442.29,423.45,435.37,87483452.0
2024-08-06,437.23,447.07,434.56,439.53,63164429.0
2024-08-07,446.49,449.0,434.37,434.77,54929163.0
2024-08-08,441.06,448.99,437.15,448.07,47890071.0
2024-08-09,446.74,452.06,445.61,450.41,33573976.0
2024-08-12,451.39,454.37,448.5546,451.38,27795006.0
2024-08-13,455.82,462.85,455.68,462.58,40084457.0
2024-08-14,463.51,465.1093,458.4,462.73,34733746.0
2024-08-15,468.76,474.82,468.38,474.42,38280565.0
2024-08-16,472.62,476.41,471.65,475.03,38383623.0
2024-08-19,475.17,481.31,473.37,481.27,23737674.0
2024-08-20,480.35,482.94,478.55,480.26,29209340.0
2024-08-21,481.05,484.37,479.32,482.5,25658787.0
2024-08-22,484.84,485.54,473.81,474.85,37739576.0
2024-08-23,479.24,482.74,475.28,480.0,36061508.0
2024-08-26,479.45,480.38,473.24,475.34,27452641.0
2024-08-27,473.69,477.84,471.71,476.76,27510003.0
2024-08-28,476.29,477.02,467.89,471.35,37372436.0
2024-08-29,473.28,477.93,469.372,470.66,41081465.0
2024-08-30,475.04,476.9,470.51,476.27,33466473.0
2024-09-03,473.2,473.33,459.4101,461.81,44985219.0
2024-09-04,458.67,464.45,457.73,460.61,32505102.0
2024-09-05,458.97,465.36,457.939,461.04,34452385.0
